year,country,region,rank,score,social_support,health,freedom,trust,generosity,social_support_std,health_std,freedom_std,trust_std,generosity_std,gdp_std,total_area
2017,Burundi,Africa,154,2.904999971,0.629793584,0.151610792,0.059900753,0.084147945,0.204435185,-1.952624159,-1.691572711,-2.333482852,-0.384599351,-0.315965051,-2.129292124,27834
2017,Central African Republic,Africa,155,2.693000078,0,0.018772686,0.270842046,0.056565076,0.280876487,-4.152125148,-2.253715458,-0.922623744,-0.656801919,0.253027995,-2.347735936,622984
2018,Finland,Europe,1,7.632,1.592,0.874,0.681,0.393,0.202,1.256673339,1.121036523,1.398947195,2.921605142,0.213883162,1.058588921,338424
2018,Norway,Europe,2,7.594,1.582,0.861,0.686,0.34,0.286,1.223494968,1.068358872,1.429829906,2.370555062,1.069677039,1.445111546,323802
2018,Denmark,Europe,3,7.555,1.59,0.868,0.683,0.408,0.284,1.250037665,1.096723761,1.41130028,3.077562712,1.049300995,1.176337535,43094
2018,Iceland,Europe,4,7.495,1.644,0.914,0.677,0.138,0.353,1.429200868,1.283121604,1.374241027,0.270326454,1.752274537,1.155859515,103000
2018,Switzerland,Europe,5,7.487,1.549,0.927,0.66,0.357,0.256,1.114006343,1.335799255,1.269239811,2.547306974,0.764036369,1.352960457,41284
2018,Netherlands,Europe,6,7.441,1.488,0.878,0.638,0.295,0.333,0.91161828,1.137245032,1.133355885,1.902682352,1.54851409,1.20193506,41850
2018,Canada,North America,7,7.328,1.532,0.896,0.653,0.291,0.321,1.057603113,1.210183318,1.226004016,1.861093667,1.426257822,1.122582733,9984670
2018,New Zealand,Australia,8,7.324,1.601,0.876,0.669,0.389,0.365,1.286533873,1.129140777,1.32482869,2.880016457,1.874530805,0.963878079,270467
2018,Sweden,Europe,9,7.314,1.501,0.913,0.659,0.383,0.285,0.954750162,1.279069477,1.263063269,2.817633429,1.059489017,1.186576545,450295
2018,Australia,Australia,10,7.272,1.573,0.91,0.647,0.302,0.361,1.193634434,1.266913096,1.188944764,1.975462552,1.833778716,1.148180258,7692024
2018,United Kingdom,Europe,11,7.19,1.433,0.888,0.464,0.082,0.262,0.72913724,1.177766302,0.058637557,-0.31191514,0.825164503,0.90244402,242900
2018,Austria,Europe,12,7.139,1.504,0.891,0.617,0.224,0.242,0.964703674,1.189922683,1.0036485,1.164483188,0.621404056,1.150740011,83871
2018,Costa Rica,South America,13,7.072,1.459,0.817,0.632,0.101,0.143,0.815401004,0.890065284,1.096296632,-0.114368885,-0.387210157,0.303461939,51100
2018,Ireland,Europe,14,6.977,1.583,0.876,0.614,0.306,0.307,1.226812805,1.129140777,0.985118874,2.017051237,1.283625509,1.424633526,70273
2018,Germany,Europe,15,6.965,1.474,0.861,0.586,0.28,0.273,0.865168561,1.068358872,0.812175695,1.746724782,0.937232749,1.148180258,357114
2018,Belgium,Europe,16,6.927,1.483,0.894,0.583,0.24,0.188,0.895029095,1.202079064,0.793646068,1.330837929,0.071250849,1.107224218,30528
2018,Luxembourg,Europe,17,6.91,1.52,0.896,0.632,0.321,0.196,1.017789067,1.210183318,1.096296632,2.173008807,0.152755027,1.752281844,2586
2018,United States,North America,18,6.886,1.471,0.819,0.547,0.133,0.291,0.855215049,0.898169538,0.571290552,0.218340598,1.120617151,1.296645902,9372610
2018,Israel,Africa,19,6.814,1.559,0.883,0.533,0.272,0.354,1.147184714,1.157505667,0.484818963,1.663547412,1.76246256,1.048349911,20770
2018,United Arab Emirates,Africa,20,6.774,0.776,0.67,0.284,0.182,0.186,-1.450681737,0.294402613,-1.053140023,0.757658,0.050874804,3.083353135,83600
2018,Czech Republic,Europe,21,6.711,1.489,0.854,0.543,0.034,0.064,0.914936117,1.039993983,0.546584384,-0.810979363,-1.192063923,0.874286742,78865
2018,Malta,Europe,22,6.627,1.525,0.884,0.645,0.142,0.376,1.034378253,1.161557794,1.176591679,0.31191514,1.986599051,0.968997584,316
2018,France,Europe,23,6.489,1.466,0.908,0.52,0.176,0.098,0.838625864,1.258808842,0.404523915,0.665418965,-0.845671163,1.027871891,551695
2018,Mexico,South America,24,6.488,1.252,0.761,0.479,0.095,0.069,0.128608724,0.663146171,0.151285689,-0.176751913,-1.141123812,0.375135008,1964375
2018,Chile,South America,25,6.476,1.331,0.808,0.431,0.061,0.197,0.390717855,0.853596141,-0.145188333,-0.530255738,0.16294305,0.613191989,756102
2018,Taiwan,Asia,26,6.441,1.436,0.857,0.418,0.078,0.151,0.739090751,1.052150364,-0.22548338,-0.353503825,-0.305705978,1.21217407,36193
2018,Panama,South America,27,6.43,1.438,0.759,0.597,0.063,0.125,0.745726425,0.655041917,0.880117658,-0.509461395,-0.57059456,0.564556692,75417
2018,Brazil,South America,28,6.419,1.474,0.675,0.493,0.088,0.11,0.865168561,0.314663248,0.237757278,-0.249532112,-0.723414895,0.242027879,8515767
2018,Argentina,South America,29,6.388,1.468,0.744,0.57,0.054,0.062,0.845261538,0.594260012,0.713351021,-0.603035937,-1.212439968,0.464726345,2780400
2018,Guatemala,South America,30,6.382,1.268,0.608,0.604,0.071,0.179,0.181694118,0.043170738,0.923353453,-0.426284024,-0.020441353,-0.28272138,108889
2018,Uruguay,South America,31,6.379,1.459,0.771,0.625,0.155,0.13,0.815401004,0.703667441,1.053060837,0.447078367,-0.519654448,0.515921395,181034
2018,Qatar,Africa,32,6.374,1.303,0.748,0.654,0.171,0.256,0.297818416,0.61046852,1.232180558,0.613433108,0.764036369,1.939143775,11586
2018,Saudi Arabia,Africa,33,6.371,1.331,0.633,0.509,0.127,0.098,0.390717855,0.144473913,0.336581952,0.15595757,-0.845671163,1.248010605,2149690
2018,Singapore,Asia,34,6.343,1.451,1.008,0.631,0.457,0.261,0.788858307,1.664021543,1.09012009,3.587024107,0.814976481,1.631973477,710
2018,Malaysia,Asia,35,6.322,1.258,0.669,0.356,0.059,0.311,0.148515747,0.290350486,-0.608428991,-0.55105008,1.324377598,0.689984564,330803
2018,Spain,Europe,36,6.31,1.538,0.965,0.449,0.074,0.142,1.077510135,1.489780082,-0.034010575,-0.39509251,-0.39739818,0.920362287,505992
2018,Colombia,South America,37,6.26,1.439,0.635,0.531,0.039,0.099,0.749044262,0.152578167,0.472465878,-0.758993507,-0.835483141,0.175474314,1141748
2018,Trinidad and Tobago,South America,38,6.192,1.492,0.564,0.575,0.019,0.171,0.924889629,-0.135122851,0.744233731,-0.966936933,-0.101945531,0.848689218,5130
2018,Slovakia,Europe,39,6.173,1.537,0.776,0.354,0.014,0.118,1.074192298,0.723928076,-0.620782076,-1.01892279,-0.641910716,0.815412435,49037
2018,El Salvador,South America,40,6.167,1.231,0.639,0.461,0.082,0.065,0.058934145,0.168786675,0.040107931,-0.31191514,-1.181875901,-0.218727568,21041
2018,Nicaragua,South America,41,6.141,1.319,0.7,0.527,0.128,0.208,0.35090381,0.415966423,0.44775971,0.166354741,0.275011296,-0.571973411,130373
2018,Poland,Europe,42,6.123,1.448,0.781,0.546,0.064,0.108,0.778904796,0.744188711,0.56511401,-0.499064224,-0.74379094,0.728380851,312679
2018,Bahrain,Africa,43,6.105,1.366,0.698,0.594,0.123,0.243,0.506842154,0.407862169,0.861588032,0.114368885,0.631592078,1.143060753,765
2018,Uzbekistan,Europe,44,6.096,1.584,0.605,0.724,0.259,0.328,1.230130642,0.031014357,1.664538506,1.528384185,1.497573978,-0.441426034,447400
2018,Kuwait,Africa,45,6.083,1.301,0.675,0.554,0.106,0.167,0.291182742,0.314663248,0.614526347,-0.062383028,-0.142697621,1.491187091,17818
2018,Thailand,Asia,46,6.072,1.417,0.707,0.637,0.029,0.364,0.676051846,0.444331312,1.127179342,-0.86296522,1.864342783,0.318820454,513120
2018,Italy,Europe,47,6,1.501,0.946,0.281,0.028,0.137,0.954750162,1.412789668,-1.07166965,-0.873362391,-0.448338291,0.953639069,301336
2018,Ecuador,South America,48,5.973,1.33,0.736,0.556,0.12,0.114,0.387400018,0.561842996,0.626879431,0.083177371,-0.682662806,-0.006268112,276841
2018,Belize,South America,49,5.956,1.101,0.474,0.593,0.089,0.183,-0.372384678,-0.499814282,0.855411489,-0.23913494,0.020310737,-0.216167815,22966
2018,Lithuania,Europe,50,5.952,1.527,0.716,0.35,0.006,0.026,1.041013927,0.480800455,-0.645488244,-1.10210016,-1.579208773,0.782135653,65300
2018,Slovenia,Europe,51,5.948,1.506,0.856,0.633,0.051,0.16,0.971339348,1.048098237,1.102473174,-0.634227451,-0.214013777,0.838450208,20273
2018,Romania,Europe,52,5.945,1.219,0.726,0.528,0.001,0.088,0.0191201,0.521321725,0.453936252,-1.154086017,-0.947551387,0.574795702,238391
2018,Latvia,Europe,53,5.933,1.454,0.671,0.363,0.066,0.092,0.798811819,0.29845474,-0.565193197,-0.478269881,-0.906799297,0.656707781,64559
2018,Japan,Asia,54,5.915,1.462,0.988,0.553,0.15,0.079,0.825354516,1.582979003,0.608349805,0.39509251,-1.039243588,1.030431644,377930
2018,Mauritius,Africa,55,5.891,1.387,0.684,0.584,0.05,0.245,0.576516733,0.351132391,0.79982261,-0.644624622,0.651968123,0.508242137,2040
2018,Jamaica,South America,56,5.89,1.493,0.693,0.575,0.031,0.096,0.928207466,0.387601534,0.744233731,-0.842170877,-0.866047208,-0.185450786,10991
2018,South Korea,Asia,57,5.875,1.204,0.955,0.244,0.051,0.175,-0.030647457,1.449258812,-1.300201708,-0.634227451,-0.061193442,0.958758574,100210
2018,North Cyprus,Europe,58,5.835,1.211,0.909,0.495,0.154,0.179,-0.007422597,1.262860969,0.250110362,0.436681196,-0.020441353,0.864047732,3355
2018,Russia,Europe,59,5.81,1.479,0.599,0.399,0.025,0.065,0.881757746,0.006701595,-0.34283768,-0.904553905,-1.181875901,0.664387039,17098242
2018,Kazakhstan,Europe,60,5.79,1.516,0.631,0.454,0.121,0.148,1.004517719,0.136369659,-0.003127864,0.093574542,-0.336270046,0.643909019,2724900
2018,Cyprus,Europe,61,5.762,1.191,0.909,0.423,0.035,0.202,-0.073779339,1.262860969,-0.19460067,-0.800582192,0.213883162,0.864047732,9251
2018,Bolivia,South America,62,5.752,1.223,0.508,0.606,0.054,0.141,0.032391448,-0.362041964,0.935706537,-0.603035937,-0.407586202,-0.359513955,1098581
2018,Estonia,Europe,63,5.739,1.532,0.737,0.553,0.174,0.086,1.057603113,0.565895123,0.608349805,0.644624622,-0.967927432,0.78981491,45227
2018,Paraguay,South America,64,5.681,1.522,0.615,0.541,0.074,0.162,1.024424742,0.071535627,0.5342313,-0.39509251,-0.193637733,-0.144494746,406752
2018,Peru,South America,65,5.663,1.249,0.674,0.53,0.034,0.092,0.118655213,0.310611121,0.466289336,-0.810979363,-0.906799297,0.10892075,1285216
2018,Kosovo,Europe,66,5.662,1.23,0.578,0.448,0.023,0.274,0.055616308,-0.078393073,-0.040187117,-0.925348248,0.947420771,-0.093299696,10887
2018,Moldova,Europe,67,5.64,1.301,0.62,0.232,0,0.171,0.291182742,0.091796262,-1.374320213,-1.164483188,-0.101945531,-0.600130688,33846
2018,Turkmenistan,Europe,68,5.636,1.533,0.517,0.417,0.037,0.199,1.06092095,-0.32557282,-0.231659922,-0.779787849,0.183319095,0.318820454,488100
2018,Hungary,Europe,69,5.62,1.401,0.732,0.259,0.022,0.061,0.622966452,0.545634488,-1.207553576,-0.935745419,-1.22262799,0.715582088,93028
2018,Libya,Africa,70,5.566,1.35,0.553,0.496,0.148,0.116,0.45375676,-0.179696248,0.256286904,0.374298168,-0.662286761,0.239468127,1759540
2018,Philippines,Asia,71,5.524,1.312,0.513,0.643,0.105,0.12,0.32767895,-0.341781329,1.164238595,-0.072780199,-0.621534671,-0.298079895,342353
2018,Honduras,South America,72,5.504,1.205,0.622,0.459,0.074,0.197,-0.02732962,0.099900516,0.027754846,-0.39509251,0.16294305,-0.69484153,112492
2018,Belarus,Europe,73,5.483,1.498,0.7,0.307,0.154,0.101,0.944796651,0.415966423,-0.911079555,0.436681196,-0.815107096,0.377694761,207600
2018,Turkey,Africa,74,5.483,1.38,0.686,0.324,0.109,0.106,0.553291873,0.359236645,-0.806078339,-0.031191514,-0.764166984,0.656707781,783562
2018,Pakistan,Asia,75,5.472,0.81,0.424,0.334,0.113,0.216,-1.337875275,-0.702420633,-0.744312918,0.010397171,0.356515475,-0.61292945,881912
2018,Hong Kong,Asia,76,5.43,1.29,1.03,0.524,0.291,0.246,0.254686534,1.753168338,0.429230084,1.861093667,0.662156145,1.314564169,1104
2018,Portugal,Europe,77,5.41,1.429,0.884,0.562,0.017,0.055,0.715865891,1.161557794,0.663938684,-0.987731276,-1.283756125,0.759097881,92090
2018,Serbia,Europe,78,5.398,1.369,0.685,0.288,0.043,0.134,0.516795665,0.355184518,-1.028433855,-0.717404821,-0.478902359,0.213870602,88361
2018,Greece,Europe,79,5.358,1.202,0.879,0.131,0.044,0,-0.037283131,1.141297159,-1.998150967,-0.70700765,-1.844097354,0.672066296,131990
2018,Lebanon,Africa,80,5.358,1.179,0.785,0.503,0.136,0.214,-0.113593384,0.760397219,0.299522699,0.249532112,0.33613943,0.188273077,10452
2018,Montenegro,Europe,81,5.347,1.279,0.729,0.259,0.081,0.111,0.218190326,0.533478106,-1.207553576,-0.322312311,-0.713226873,0.321380206,13812
2018,Croatia,Europe,82,5.321,1.161,0.737,0.38,0.039,0.12,-0.173314452,0.565895123,-0.460191981,-0.758993507,-0.621534671,0.572235949,56594
2018,Dominican Republic,South America,83,5.302,1.441,0.614,0.578,0.106,0.12,0.755679936,0.0674835,0.762763358,-0.062383028,-0.621534671,0.231788869,48671
2018,Algeria,Africa,84,5.295,1.154,0.687,0.077,0.135,0.055,-0.196539312,0.363288772,-2.331684241,0.23913494,-1.283756125,0.224109612,2381741
2018,Morocco,Africa,85,5.254,0.797,0.669,0.46,0.074,0.026,-1.381007157,0.290350486,0.033931388,-0.39509251,-1.579208773,-0.287840885,446550
2018,China,Asia,86,5.246,1.142,0.799,0.597,0.103,0.029,-0.236353357,0.817126997,0.880117658,-0.093574542,-1.548644706,0.249707136,9706961
2018,Azerbaijan,Europe,87,5.201,1.161,0.603,0.43,0.176,0.031,-0.173314452,0.022910103,-0.151364875,0.665418965,-1.528268661,0.339298473,86600
2018,Tajikistan,Europe,88,5.199,1.166,0.598,0.292,0.034,0.187,-0.156725267,0.002649468,-1.003727687,-0.810979363,0.061062826,-1.068565392,143100
2018,Macedonia,Europe,89,5.185,1.239,0.691,0.394,0.052,0.173,0.085476842,0.37949728,-0.373720391,-0.623830279,-0.081569487,0.172914562,25713
2018,Jordan,Africa,90,5.161,1.265,0.645,0.468,0.134,0.13,0.171740606,0.193099437,0.083343725,0.228737769,-0.519654448,-0.177771528,89342
2018,Nigeria,Africa,91,5.155,1.172,0.048,0.462,0.032,0.201,-0.136818244,-2.22602039,0.046284473,-0.831773706,0.203695139,-0.518218608,923768
2018,Kyrgyzstan,Europe,92,5.131,1.416,0.594,0.54,0.035,0.281,0.672734009,-0.01355904,0.528054757,-0.800582192,1.018736928,-0.925219253,199951
2018,Bosnia and Herzegovina,Europe,93,5.129,1.078,0.758,0.28,0,0.216,-0.448694932,0.65098979,-1.077846192,-1.164483188,0.356515475,0.060285453,51209
2018,Mongolia,Asia,94,5.125,1.517,0.575,0.395,0.032,0.253,1.007835556,-0.090549454,-0.367543849,-0.831773706,0.733472302,0.0577257,1564110
2018,Vietnam,Asia,95,5.103,1.365,0.702,0.618,0.079,0.177,0.503524317,0.424070677,1.009825042,-0.343106654,-0.040817397,-0.451665044,331212
2018,Indonesia,Asia,96,5.093,1.215,0.522,0.538,0.018,0.484,0.005848751,-0.305312185,0.515701673,-0.977334104,3.086905466,0.019329413,1904569
2018,Bhutan,Asia,97,5.082,1.335,0.527,0.541,0.171,0.364,0.403989204,-0.28505155,0.5342313,0.613433108,1.864342783,-0.244325093,38394
2018,Somalia,Africa,98,4.982,0.712,0.115,0.674,0.282,0.238,-1.663023311,-1.95452788,1.355711401,1.767519125,0.580651966,-2.281888069,637657
2018,Cameroon,Africa,99,4.975,0.891,0.182,0.454,0.043,0.183,-1.06913047,-1.68303537,-0.003127864,-0.717404821,0.020310737,-0.912420491,475442
2018,Bulgaria,Europe,100,4.933,1.515,0.712,0.359,0.009,0.064,1.001199882,0.464591947,-0.589899365,-1.070908646,-1.192063923,0.416091048,110879
2018,Nepal,Asia,101,4.88,1.228,0.539,0.526,0.078,0.302,0.048980634,-0.236426026,0.441583168,-0.353503825,1.232685397,-1.193993264,147181
2018,Venezuela,South America,102,4.806,1.469,0.657,0.133,0.052,0.056,0.848579375,0.241724961,-1.985797883,-0.623830279,-1.273568102,0.267625404,916445
2018,Gabon,Africa,103,4.758,1.164,0.404,0.356,0.052,0.032,-0.163360941,-0.783463173,-0.608428991,-0.623830279,-1.518080639,0.370015503,267668
2018,Palestinian Territories,Africa,104,4.743,1.217,0.602,0.266,0.076,0.086,0.012484426,0.018857976,-1.164317782,-0.374298168,-0.967927432,-0.638526975,6220
2018,South Africa,Africa,105,4.724,1.41,0.33,0.516,0.056,0.103,0.652826986,-1.083320572,0.379817747,-0.582241594,-0.794731052,0.124279265,1221037
2018,Iran,Africa,106,4.707,0.771,0.691,0.459,0.129,0.282,-1.467270922,0.37949728,0.027754846,0.176751913,1.02892495,0.42888981,1648195
2018,Ivory Coast,Africa,107,4.671,0.872,0.08,0.467,0.103,0.146,-1.132169375,-2.096352325,0.077167183,-0.093574542,-0.35664609,-0.897061976,322463
2018,Ghana,Africa,108,4.657,0.896,0.337,0.499,0.029,0.212,-1.052541284,-1.054955683,0.274816531,-0.86296522,0.315763385,-0.766514599,238533
2018,Senegal,Africa,109,4.631,1.117,0.433,0.406,0.082,0.138,-0.319299285,-0.66595149,-0.299601886,-0.31191514,-0.438150269,-1.183754254,196722
2018,Laos,Asia,110,4.623,1.034,0.441,0.626,0.174,0.23,-0.594679764,-0.633534474,1.059237379,0.644624622,0.499147788,-0.438866281,236800
2018,Tunisia,Africa,111,4.592,0.906,0.69,0.271,0.063,0.04,-1.019362913,0.375445153,-1.133435071,-0.509461395,-1.43657646,0.021889165,163610
2018,Albania,Europe,112,4.586,0.817,0.79,0.419,0.032,0.149,-1.314650415,0.780657854,-0.219306838,-0.831773706,-0.326082023,0.062845205,28748
2018,Sierra Leone,Africa,113,4.571,0.813,0,0.355,0.053,0.238,-1.327921764,-2.420522487,-0.614605533,-0.613433108,0.580651966,-1.626591434,71740
2018,Congo (Brazzaville),Africa,114,4.559,0.811,0.343,0.514,0.077,0.091,-1.334557438,-1.030642921,0.367464663,-0.363900996,-0.91698732,-0.536136876,342000
2018,Bangladesh,Asia,115,4.5,0.85,0.579,0.58,0.144,0.153,-1.205161791,-0.074340946,0.775116442,0.332709482,-0.285329934,-0.920099748,147570
2018,Sri Lanka,Asia,116,4.471,1.314,0.672,0.585,0.05,0.307,0.334314624,0.302506867,0.805999153,-0.644624622,1.283625509,0.06796471,65610
2018,Iraq,Africa,117,4.456,0.971,0.536,0.304,0.095,0.148,-0.803703502,-0.248582407,-0.929609181,-0.176751913,-0.336270046,0.303461939,438317
2018,Mali,Africa,118,4.447,1.233,0.152,0.367,0.056,0.139,0.065569819,-1.80459918,-0.540487028,-0.582241594,-0.427962247,-1.334779651,1240192
2018,Namibia,Africa,119,4.441,1.281,0.365,0.519,0.064,0.051,0.224826,-0.941496127,0.398347373,-0.499064224,-1.324508214,-0.044664399,825615
2018,Cambodia,Asia,120,4.433,1.088,0.457,0.696,0.065,0.256,-0.415516561,-0.568700441,1.491595327,-0.488667052,0.764036369,-0.876583956,181035
2018,Burkina Faso,Africa,121,4.424,1.097,0.254,0.312,0.128,0.175,-0.385656027,-1.391282225,-0.880196844,0.166354741,-0.061193442,-1.47812579,272967
2018,Egypt,Africa,122,4.419,1.025,0.553,0.312,0.107,0.092,-0.624540298,-0.179696248,-0.880196844,-0.051985857,-0.906799297,-0.016507122,1002450
2018,Mozambique,Africa,123,4.417,0.902,0.173,0.531,0.158,0.206,-1.032634262,-1.719504513,0.472465878,0.478269881,0.254635251,-1.775057078,801590
2018,Kenya,Africa,124,4.41,1.048,0.454,0.504,0.055,0.352,-0.548230045,-0.580856822,0.305699241,-0.592638765,1.742086515,-1.019930095,580367
2018,Zambia,Africa,125,4.377,1.047,0.295,0.503,0.082,0.221,-0.551547882,-1.225145018,0.299522699,-0.31191514,0.407455586,-0.843307174,752612
2018,Mauritania,Africa,126,4.356,1.245,0.292,0.129,0.093,0.134,0.105383864,-1.237301399,-2.010504051,-0.197546255,-0.478902359,-0.856105936,1030700
2018,Ethiopia,Africa,127,4.35,0.95,0.391,0.452,0.146,0.22,-0.873378081,-0.836140824,-0.015480949,0.353503825,0.397267564,-1.493484305,1104300
2018,Georgia,Europe,128,4.34,0.592,0.643,0.375,0.215,0.038,-2.061163763,0.184995183,-0.491074691,1.070908646,-1.456952505,-0.098419201,69700
2018,Armenia,Europe,129,4.321,0.99,0.666,0.26,0.028,0.077,-0.740664597,0.278194105,-1.201377034,-0.873362391,-1.059619633,-0.193130043,29743
2018,Myanmar,Asia,130,4.308,1.174,0.429,0.58,0.178,0.598,-0.13018257,-0.682159998,0.775116442,0.686213307,4.248340014,-0.536136876,676578
2018,Chad,Africa,131,4.301,0.907,0.053,0.189,0.06,0.181,-1.016045076,-2.205759755,-1.639911524,-0.540652909,-6.53E-05,-1.36549668,1284000
2018,Congo (Kinshasa),Africa,132,4.245,1.136,0.204,0.312,0.052,0.197,-0.25626038,-1.593888576,-0.880196844,-0.623830279,0.16294305,-2.105265148,2344858
2018,India,Asia,133,4.19,0.747,0.485,0.539,0.093,0.172,-1.546899012,-0.455240885,0.521878215,-0.197546255,-0.091757509,-0.436306529,3287590
2018,Niger,Africa,134,4.166,0.867,0.221,0.39,0.099,0.175,-1.14875856,-1.525002417,-0.39842656,-0.135163227,-0.061193442,-1.946560494,1267000
2018,Uganda,Africa,135,4.161,1.09,0.237,0.45,0.061,0.259,-0.408880886,-1.460168384,-0.027834033,-0.530255738,0.794600436,-1.45764777,241550
2018,Benin,Africa,136,4.141,0.372,0.24,0.44,0.067,0.163,-2.791087926,-1.448012003,-0.089599454,-0.46787271,-0.18344971,-1.314301631,112622
2018,Sudan,Africa,137,4.139,1.24,0.312,0.016,0.082,0.134,0.088794679,-1.156258858,-2.70845331,-0.31191514,-0.478902359,-0.733237817,1886068
2018,Ukraine,Europe,138,4.103,1.413,0.609,0.163,0.011,0.187,0.662780498,0.047222865,-1.800501619,-1.050114304,0.061062826,-0.25200435,603500
2018,Togo,Africa,139,3.999,0.474,0.253,0.434,0.101,0.158,-2.452668541,-1.395334352,-0.126658707,-0.114368885,-0.234389822,-1.618912176,56785
2018,Guinea,Africa,140,3.964,0.792,0.211,0.394,0.094,0.185,-1.397596343,-1.565523687,-0.373720391,-0.187149084,0.040686782,-1.401333215,245857
2018,Lesotho,Africa,141,3.808,1.215,0.079,0.423,0.112,0.116,0.005848751,-2.100404452,-0.19460067,0,-0.662286761,-1.073684897,30355
2018,Angola,Africa,142,3.795,1.125,0.269,0,0.061,0.079,-0.292756588,-1.33050032,-2.807277984,-0.530255738,-1.039243588,-0.413268757,1246700
2018,Madagascar,Africa,143,3.774,0.908,0.402,0.221,0.049,0.155,-1.012727239,-0.791567427,-1.442262177,-0.655021793,-0.264953889,-1.611232919,587041
2018,Zimbabwe,Africa,144,3.692,1.094,0.248,0.406,0.099,0.132,-0.395609538,-1.415594987,-0.299601886,-0.135163227,-0.499278403,-1.368056433,390757
2018,Afghanistan,Asia,145,3.632,0.537,0.255,0.085,0.036,0.191,-2.243644804,-1.387230098,-2.282271904,-0.790185021,0.101814916,-1.432050245,652230
2018,Botswana,Africa,146,3.59,1.174,0.417,0.557,0.092,0.042,-0.13018257,-0.730785522,0.633055973,-0.207943426,-1.416200415,0.321380206,582000
2018,Malawi,Africa,147,3.587,0.541,0.306,0.531,0.08,0.21,-2.230373456,-1.18057162,0.472465878,-0.332709482,0.29538734,-1.805774107,118484
2018,Haiti,South America,148,3.582,0.714,0.289,0.025,0.104,0.392,-1.656387637,-1.24945778,-2.652864431,-0.083177371,2.149607409,-1.475566037,27750
2018,Liberia,Africa,149,3.495,0.858,0.267,0.419,0.03,0.206,-1.178619094,-1.338604574,-0.219306838,-0.852568049,0.254635251,-2.087346881,111369
2018,Syria,Africa,150,3.462,0.382,0.539,0.088,0.144,0.376,-2.757909555,-0.236426026,-2.263742278,0.332709482,1.986599051,-0.518218608,185180
2018,Rwanda,Africa,151,3.408,0.896,0.4,0.636,0.444,0.2,-1.052541284,-0.799671681,1.1210028,3.45186088,0.193507117,-1.432050245,26338
2018,Yemen,Africa,152,3.355,1.073,0.343,0.244,0.064,0.083,-0.465284117,-1.030642921,-1.300201708,-0.499064224,-0.998491499,-1.150477472,527968
2018,Tanzania,Africa,153,3.303,0.991,0.381,0.481,0.097,0.27,-0.73734676,-0.876662094,0.163638773,-0.15595757,0.906668682,-1.11720069,945087
2018,South Sudan,Africa,154,3.254,0.608,0.177,0.112,0.106,0.224,-2.00807837,-1.703296005,-2.115505267,-0.062383028,0.438019653,-1.419251483,619745
2018,Central African Republic,Africa,155,3.083,0,0.01,0.305,0.038,0.218,-4.025323328,-2.380001216,-0.923432639,-0.769390678,0.376891519,-2.22045401,622984
2018,Burundi,Africa,156,2.905,0.627,0.145,0.065,0.076,0.149,-1.945039465,-1.83296407,-2.405802746,-0.374298168,-0.326082023,-2.048950593,27834
2019,Finland,Europe,1,7.769,1.587,0.986,0.596,0.393,0.153,1.268097578,1.080422467,1.424282296,2.996757115,-0.335403977,1.095041657,338424
2019,Denmark,Europe,2,7.6,1.573,0.996,0.592,0.41,0.252,1.221154088,1.121856634,1.396276871,3.177158438,0.707264909,1.203323855,43094
2019,Norway,Europe,3,7.554,1.582,1.028,0.603,0.341,0.271,1.251332046,1.254445969,1.473291789,2.444941305,0.907373079,1.467733872,323802
2019,Iceland,Europe,4,7.494,1.624,1.026,0.591,0.118,0.354,1.392162517,1.246159135,1.389275515,0.078500425,1.781529822,1.195769283,103000
2019,Netherlands,Europe,5,7.488,1.522,0.999,0.557,0.298,0.322,1.050145658,1.134286884,1.151229405,1.988632077,1.444505536,1.236060333,41850
2019,Switzerland,Europe,6,7.48,1.526,1.052,0.572,0.343,0.263,1.063558084,1.35388797,1.256249748,2.46616499,0.823117007,1.377079009,41284
2019,Sweden,Europe,7,7.343,1.487,1.009,0.574,0.373,0.267,0.932786931,1.175721051,1.27025246,2.784520265,0.865245043,1.213396617,450295
2019,New Zealand,Australia,8,7.307,1.557,1.026,0.585,0.38,0.33,1.167504384,1.246159135,1.347267378,2.858803163,1.528761607,1.001868603,270467
2019,Canada,North America,9,7.278,1.505,1.039,0.584,0.308,0.285,0.993142848,1.300023552,1.340266022,2.094750502,1.054821204,1.157996423,9984670
2019,Austria,Europe,10,7.246,1.475,1.016,0.532,0.226,0.244,0.892549654,1.204724968,0.976195501,1.224579416,0.623008837,1.18569652,83871
2019,Australia,Australia,11,7.228,1.548,1.036,0.557,0.29,0.332,1.137326426,1.287593302,1.151229405,1.903737337,1.549825625,1.175623758,7692024
2019,Costa Rica,South America,12,7.167,1.441,0.963,0.558,0.093,0.144,0.778544034,0.985123883,1.158230761,-0.186795638,-0.430192058,0.324475321,51100
2019,Israel,Africa,13,7.139,1.455,1.029,0.371,0.082,0.261,0.825487525,1.258589385,-0.151022843,-0.303525906,0.802052989,0.933877456,20770
2019,Luxembourg,Europe,14,7.09,1.479,1.012,0.526,0.316,0.194,0.90596208,1.188151301,0.934187364,2.179645242,0.09640839,1.772434939,2586
2019,United Kingdom,Europe,15,7.054,1.538,0.996,0.45,0.278,0.348,1.103795361,1.121856634,0.402084295,1.776395226,1.718337768,1.077414323,242900
